actual_flight_time,flight_id
0,10954
129.0,109541
129.0,109542
130.0,109543
129.0,109544
0,109545
130.0,109546
132.0,109547
129.0,109548
132.0,109549
130.0,109550
130.0,109551
130.0,109552
130.0,109553
130.0,109554
129.0,109555
132.0,109556
128.0,109557
131.0,109558
130.0,109559
132.0,109560
129.0,109561
130.0,109562
130.0,109563
131.0,109564
132.0,109565
130.0,109566
129.0,109567
128.0,109568
129.0,109569
129.0,109570
128.0,109571
132.0,109572
127.0,109573
130.0,109574
129.0,109575
130.0,109576
131.0,109577
131.0,109578
131.0,109579
130.0,109580
132.0,109581
132.0,109582
127.0,109583
130.0,109584
131.0,109585
131.0,109586
130.0,109587
127.0,109588
128.0,109589
129.0,109590
130.0,109591
131.0,109592
130.0,109593
130.0,109594
129.0,109595
130.0,109596
129.0,109597
128.0,109598
133.0,109599
130.0,109600
132.0,109601
131.0,109602
131.0,109603
131.0,109604
0,109605
0,109606
132.0,109607
128.0,109608
129.0,109609
128.0,109610
128.0,109611
130.0,109612
130.0,109613
130.0,109614
130.0,109615
127.0,109616
130.0,109617
132.0,109618
129.0,109619
129.0,109620
130.0,109621
129.0,109622
129.0,109623
128.0,109624
128.0,109625
129.0,109626
131.0,109627
129.0,109628
129.0,109629
130.0,109630
129.0,109631
132.0,109632
131.0,109633
129.0,109634
128.0,109635
131.0,109636
128.0,109637
129.0,109638
131.0,109639
130.0,109640
130.0,109641
130.0,109642
132.0,109643
131.0,109644
131.0,109645
130.0,109646
131.0,109647
130.0,109648
130.0,109649
131.0,109650
131.0,109651
131.0,109652
130.0,109653
130.0,109654
129.0,109655
133.0,109656
0,109657
0,109658
130.0,109659
131.0,109660
130.0,109661
131.0,109662
130.0,109663
130.0,109664
131.0,109665
130.0,109666
129.0,109667
132.0,109668
131.0,109669
130.0,109670
0,109671
0,109672
132.0,109673
131.0,109674
131.0,109675
128.0,109676
130.0,109677
131.0,109678
131.0,109679
129.0,109680
132.0,109681
130.0,109682
130.0,109683
129.0,109684
130.0,109685
131.0,109686
131.0,109687
130.0,109688
129.0,109689
129.0,109690
128.0,109691
129.0,109692
131.0,109693
130.0,109694
128.0,109695
130.0,109696
128.0,109697
134.0,109698
132.0,109699
130.0,109700
129.0,109701
130.0,109702
130.0,109703
128.0,109704
132.0,109705
130.0,109706
130.0,109707
130.0,109708
131.0,109709
129.0,109710
129.0,109711
130.0,109712
132.0,109713
132.0,109714
131.0,109715
132.0,109716
130.0,109717
131.0,109718
130.0,109719
130.0,109720
0,109721
129.0,109722
129.0,109723
132.0,109724
130.0,109725
131.0,109726
128.0,109727
131.0,109728
0,109729
130.0,109730
129.0,109731
130.0,109732
132.0,109733
130.0,109734
130.0,109735
131.0,109736
130.0,109737
0,109738
0,109739
0,10974
0,109741
131.0,109742
131.0,109743
131.0,109744
131.0,109745
129.0,109746
131.0,109747
128.0,109748
131.0,109749
130.0,109750
131.0,109751
130.0,109752
130.0,109753
131.0,109754
130.0,109755
131.0,109756
129.0,109757
128.0,109758
132.0,109759
129.0,109760
132.0,109761
0,109762
0,109763
127.0,109764
131.0,109765
0,109766
129.0,109767
131.0,109768
130.0,109769
128.0,109770
126.0,109771
131.0,109772
132.0,109773
130.0,109774
131.0,109775
128.0,109776
0,109777
131.0,109778
131.0,109779
130.0,109780
130.0,109781
129.0,109782
132.0,109783
129.0,109784
130.0,109785
132.0,109786
128.0,109787
131.0,109788
130.0,109789
129.0,109790
128.0,109791
129.0,109792
130.0,109793
127.0,109794
130.0,109795
132.0,109796
130.0,109797
128.0,109798
130.0,109799
132.0,109800
132.0,109801
130.0,109802
131.0,109803
132.0,109804
130.0,109805
132.0,109806
131.0,109807
131.0,109808
131.0,109809
0,10981
131.0,109811
130.0,109812
133.0,109813
0,109814
129.0,109815
130.0,109816
129.0,109817
127.0,109818
130.0,109819
127.0,109820
130.0,109821
131.0,109822
131.0,109823
131.0,109824
0,109825
129.0,109826
130.0,109827
0,109828
130.0,109829
0,10983
128.0,109831
128.0,109832
133.0,109833
128.0,109834
131.0,109835
131.0,109836
130.0,109837
127.0,109838
130.0,109839
127.0,109840
129.0,109841
129.0,109842
128.0,109843
131.0,109844
0,109845
128.0,109846
134.0,109847
131.0,109848
130.0,109849
129.0,109850
130.0,109851
130.0,109852
132.0,109853
131.0,109854
128.0,109855
127.0,109856
130.0,109857
128.0,109858
130.0,109859
131.0,109860
130.0,109861
0,109862
130.0,109863
129.0,109864
130.0,109865
128.0,109866
132.0,109867
131.0,109868
130.0,109869
131.0,109870
0,109871
129.0,109872
127.0,109873
131.0,109874
129.0,109875
131.0,109876
131.0,109877
130.0,109878
126.0,109879
130.0,109880
130.0,109881
0,109882
128.0,109883
0,109884
130.0,109886
129.0,109887
131.0,109888
130.0,109889
129.0,109890
132.0,109891
132.0,109892
129.0,109893
131.0,109894
131.0,109895
130.0,109896
129.0,109897
129.0,109898
131.0,109899
132.0,109900
132.0,109901
130.0,109902
129.0,109903
130.0,109904
131.0,109905
129.0,109906
132.0,109907
0,109908
131.0,109909
129.0,109910
0,109911
131.0,109912
132.0,109913
131.0,109914
131.0,109915
129.0,109916
130.0,109917
128.0,109918
127.0,109919
129.0,109920
131.0,109921
128.0,109922
133.0,109923
0,109924
0,109925
130.0,109926
130.0,109927
0,109928
129.0,109929
132.0,109930
131.0,109931
0,109932
129.0,109933
131.0,109934
130.0,109935
128.0,109936
129.0,109937
131.0,109938
130.0,109939
128.0,109940
129.0,109941
129.0,109942
131.0,109943
130.0,109944
130.0,109945
129.0,109946
127.0,109947
130.0,109948
130.0,109949
128.0,109950
130.0,109951
129.0,109952
131.0,109953
133.0,109954
131.0,109955
132.0,109956
131.0,109957
129.0,109958
129.0,109959
132.0,109960
128.0,109961
132.0,109962
132.0,109963
129.0,109964
129.0,109965
130.0,109966
128.0,109967
129.0,109968
130.0,109969
130.0,109970
131.0,109971
128.0,109972
130.0,109973
0,109974
129.0,109975
129.0,109976
129.0,109977
128.0,109978
131.0,109979
131.0,109980
128.0,109981
129.0,109982
129.0,109983
131.0,109984
129.0,109985
130.0,109986
127.0,109987
129.0,109988
128.0,109989
129.0,109990
130.0,109991
128.0,109992
129.0,109993
127.0,109994
131.0,109995
129.0,109996
129.0,109997
131.0,109998
129.0,109999
129.0,110000
131.0,110001
130.0,110002
131.0,110003
130.0,110004
132.0,110005
129.0,110006
131.0,110007
129.0,110008
130.0,110009
133.0,110010
129.0,110011
130.0,110012
128.0,110013
130.0,110014
128.0,110015
131.0,110016
131.0,110017
133.0,110018
130.0,110019
133.0,110020
129.0,110021
130.0,110022
131.0,110023
129.0,110024
129.0,110025
131.0,110026
129.0,110027
128.0,110028
128.0,110029
130.0,110030
130.0,110031
129.0,110032
130.0,110033
128.0,110034
131.0,110035
129.0,110036
130.0,110037
128.0,110038
0,110039
129.0,110040
129.0,110041
129.0,110042
129.0,110043
132.0,110044
130.0,110045
0,110046
129.0,110047
128.0,110048
129.0,110049
131.0,110050
128.0,110051
130.0,110052
129.0,110053
130.0,110054
131.0,110055
131.0,110056
130.0,110057
129.0,110058
130.0,110059
129.0,110060
131.0,110061
129.0,110062
129.0,110063
130.0,110064
129.0,110065
132.0,110066
130.0,110067
131.0,110068
132.0,110069
128.0,110070
129.0,110071
0,110072
129.0,110073
128.0,110074
129.0,110075
128.0,110076
130.0,110077
0,110078
0,110079
132.0,110080
128.0,110081
130.0,110082
130.0,110083
130.0,110084
0,110939
129.0,110085
133.0,110086
128.0,110087
132.0,110088
131.0,110089
131.0,110090
130.0,110091
132.0,110092
130.0,110093
131.0,110094
132.0,110095
131.0,110096
133.0,110097
130.0,110098
132.0,110099
131.0,110100
128.0,110101
131.0,110102
132.0,110103
130.0,110104
129.0,110105
131.0,110106
132.0,110107
131.0,110108
129.0,110109
132.0,110110
129.0,110111
129.0,110112
130.0,110113
130.0,110114
130.0,110115
132.0,110116
129.0,110117
130.0,110118
128.0,110119
0,11012
130.0,110121
130.0,110122
132.0,110123
129.0,110124
129.0,110125
131.0,110126
130.0,110127
131.0,110128
0,110129
129.0,110130
130.0,110131
133.0,110132
132.0,110133
130.0,110134
130.0,110135
128.0,110136
130.0,110137
131.0,110138
128.0,110139
128.0,110140
0,110141
129.0,110142
129.0,110143
129.0,110144
131.0,110145
0,110146
0,110147
128.0,110148
129.0,110149
129.0,110150
130.0,110151
133.0,110152
129.0,110153
130.0,110154
131.0,110155
130.0,110156
0,110157
129.0,110158
129.0,110159
130.0,110160
129.0,110161
129.0,110162
129.0,110163
131.0,110164
129.0,110165
128.0,110166
131.0,110167
128.0,110168
129.0,110169
130.0,110170
130.0,110171
131.0,110172
130.0,110173
130.0,110174
130.0,110175
129.0,110176
131.0,110177
130.0,110178
130.0,110179
129.0,110180
0,110181
129.0,110182
132.0,110183
131.0,110184
129.0,110185
128.0,110186
131.0,110187
127.0,110188
129.0,110189
131.0,110190
130.0,110191
128.0,110192
129.0,110193
128.0,110194
129.0,110195
129.0,110196
130.0,110197
131.0,110198
127.0,110199
131.0,110200
130.0,110201
130.0,110202
119.0,110203
120.0,110204
119.0,110205
121.0,110206
121.0,110207
0,110208
0,110209
118.0,110210
120.0,110211
120.0,110212
118.0,110213
120.0,110214
119.0,110215
118.0,110216
118.0,110217
121.0,110218
119.0,110219
122.0,110220
121.0,110221
119.0,110222
121.0,110223
119.0,110224
120.0,110225
120.0,110226
121.0,110227
120.0,110228
120.0,110229
0,11023
120.0,110231
121.0,110232
119.0,110233
120.0,110234
121.0,110235
121.0,110236
120.0,110237
120.0,110238
121.0,110239
119.0,110240
119.0,110241
0,110242
122.0,110243
0,110244
120.0,110245
120.0,110246
119.0,110247
120.0,110248
119.0,110249
0,111229
121.0,110250
0,110251
120.0,110252
121.0,110253
119.0,110254
117.0,110255
0,110256
121.0,110257
118.0,110258
120.0,110259
119.0,110260
119.0,110261
121.0,110262
121.0,110263
119.0,110264
121.0,110265
119.0,110266
119.0,110267
120.0,110268
118.0,110269
119.0,110270
117.0,110271
120.0,110272
120.0,110273
0,110274
122.0,110275
119.0,110276
119.0,110277
120.0,110278
121.0,110279
120.0,110280
119.0,110281
0,11123
122.0,110282
118.0,110283
121.0,110284
122.0,110285
0,110286
120.0,110287
119.0,110288
117.0,110289
119.0,110290
120.0,110291
119.0,110292
118.0,110293
120.0,110294
120.0,110295
121.0,110296
121.0,110297
120.0,110298
121.0,110299
122.0,110300
120.0,110301
119.0,110302
121.0,110303
120.0,110304
122.0,110305
119.0,110306
118.0,110307
119.0,110308
121.0,110309
121.0,110310
121.0,110311
119.0,110312
119.0,110313
121.0,110314
119.0,110315
373.0,110316
372.0,110317
0,110318
0,110319
379.0,110320
373.0,110321
384.0,110322
382.0,110323
375.0,110324
377.0,110325
374.0,110326
377.0,110327
373.0,110328
375.0,110329
0,11033
369.0,110331
374.0,110332
374.0,110333
376.0,110334
379.0,110335
375.0,110336
375.0,110337
378.0,110338
374.0,110339
371.0,110340
378.0,110341
373.0,110342
377.0,110343
381.0,110344
0,11231
379.0,110345
373.0,110346
370.0,110347
378.0,110348
371.0,110349
379.0,110350
372.0,110351
369.0,110352
376.0,110353
373.0,110354
376.0,110355
374.0,110356
375.0,110357
377.0,110358
375.0,110359
376.0,110360
372.0,110361
379.0,110362
0,110363
378.0,110364
0,110365
372.0,110366
376.0,110367
372.0,110368
379.0,110369
365.0,110370
370.0,110371
378.0,110372
372.0,110373
377.0,110374
369.0,110375
371.0,110376
376.0,110377
375.0,110378
376.0,110379
376.0,110380
374.0,110381
372.0,110382
370.0,110383
369.0,110384
378.0,110385
0,110386
376.0,110387
388.0,110388
376.0,110389
375.0,110390
376.0,110391
383.0,110392
372.0,110393
371.0,110394
373.0,110395
372.0,110396
381.0,110397
381.0,110398
372.0,110399
382.0,110400
373.0,110401
365.0,110402
377.0,110403
373.0,110404
377.0,110405
0,110406
376.0,110407
374.0,110408
372.0,110409
378.0,110410
374.0,110411
378.0,110412
377.0,110413
0,110414
365.0,110415
373.0,110416
371.0,110417
373.0,110418
370.0,110419
375.0,110420
369.0,110421
375.0,110422
386.0,110423
378.0,110424
369.0,110425
0,110426
374.0,110427
374.0,110428
81.0,110429
0,11043
80.0,110431
0,110432
79.0,110433
80.0,110434
78.0,110435
80.0,110436
0,110437
80.0,110438
0,113044
79.0,110439
78.0,110440
79.0,110441
79.0,110442
79.0,110443
81.0,110444
80.0,110445
80.0,110446
79.0,110447
80.0,110448
80.0,110449
79.0,110450
79.0,110451
79.0,110452
80.0,110453
81.0,110454
79.0,110455
79.0,110456
80.0,110457
79.0,110458
0,110459
81.0,110460
81.0,110461
78.0,110462
79.0,110463
80.0,110464
80.0,110465
80.0,110466
81.0,110467
79.0,110468
81.0,110469
80.0,110470
81.0,110471
81.0,110473
0,110474
79.0,110475
81.0,110476
80.0,110477
80.0,110478
0,110479
79.0,110480
80.0,110481
81.0,110482
80.0,110483
79.0,110484
80.0,110485
0,110486
81.0,110487
81.0,110488
80.0,110489
81.0,110490
80.0,110491
82.0,110492
81.0,110493
80.0,110494
79.0,110495
80.0,110496
78.0,110497
79.0,110498
80.0,110499
82.0,110500
79.0,110501
0,110502
80.0,110503
80.0,110504
79.0,110505
80.0,110506
80.0,110507
79.0,110508
79.0,110509
80.0,110510
80.0,110511
80.0,110512
80.0,110513
0,110514
82.0,110515
81.0,110516
80.0,110517
79.0,110518
81.0,110519
80.0,110520
81.0,110521
80.0,110522
79.0,110523
80.0,110524
79.0,110525
79.0,110526
0,110527
80.0,110528
79.0,110529
82.0,110530
82.0,110531
78.0,110532
80.0,110533
81.0,110534
79.0,110535
0,110536
0,110537
80.0,110538
79.0,110539
80.0,110540
81.0,110541
80.0,110542
80.0,110543
82.0,110544
80.0,110545
79.0,110546
81.0,110547
80.0,110548
82.0,110549
80.0,110550
79.0,110551
80.0,110552
80.0,110553
80.0,110554
78.0,110555
80.0,110556
81.0,110557
80.0,110558
80.0,110559
80.0,110560
80.0,110561
81.0,110562
79.0,110563
80.0,110564
78.0,110565
78.0,110566
80.0,110567
0,110568
81.0,110569
80.0,110570
80.0,110571
80.0,110572
0,110573
0,110574
80.0,110575
79.0,110576
0,110577
80.0,110578
80.0,110579
80.0,110580
80.0,110581
81.0,110582
81.0,110583
79.0,110584
79.0,110585
82.0,110586
78.0,110587
79.0,110588
79.0,110589
80.0,110590
81.0,110591
78.0,110592
81.0,110593
0,110594
81.0,110595
80.0,110596
80.0,110597
80.0,110598
79.0,110599
79.0,110600
80.0,110601
0,110602
80.0,110603
80.0,110604
0,110605
79.0,110606
81.0,110607
79.0,110608
79.0,110609
79.0,110610
81.0,110611
79.0,110612
81.0,110613
80.0,110614
80.0,110615
80.0,110616
80.0,110617
81.0,110618
80.0,110619
80.0,110620
79.0,110621
79.0,110622
81.0,110623
80.0,110624
81.0,110625
80.0,110626
80.0,110627
0,110628
80.0,110629
81.0,110630
80.0,110631
80.0,110633
80.0,110634
80.0,110635
79.0,110636
80.0,110637
80.0,110638
80.0,110639
81.0,110640
82.0,110641
80.0,110642
80.0,110643
81.0,110644
80.0,110645
81.0,110646
79.0,110647
80.0,110648
80.0,110649
80.0,110650
80.0,110651
80.0,110652
80.0,110653
79.0,110654
80.0,110655
80.0,110656
80.0,110657
80.0,110658
80.0,110659
81.0,110660
80.0,110661
80.0,110662
80.0,110663
80.0,110664
79.0,110665
80.0,110666
80.0,110667
81.0,110668
80.0,110669
80.0,110670
79.0,110671
80.0,110672
80.0,110673
81.0,110674
80.0,110675
81.0,110676
0,110677
80.0,110678
80.0,110679
80.0,110680
80.0,110681
80.0,110682
80.0,110683
81.0,110684
80.0,110685
80.0,110686
81.0,110687
79.0,110688
81.0,110689
79.0,110690
0,110691
81.0,110692
80.0,110693
80.0,110694
81.0,110695
80.0,110696
78.0,110697
79.0,110698
80.0,110699
79.0,110700
81.0,110701
80.0,110702
80.0,110703
80.0,110704
81.0,110705
80.0,110706
79.0,110707
79.0,110708
81.0,110709
80.0,110710
80.0,110711
80.0,110712
80.0,110713
79.0,110714
82.0,110715
80.0,110716
81.0,110717
81.0,110718
80.0,110719
80.0,110720
80.0,110721
80.0,110722
80.0,110723
81.0,110724
79.0,110725
79.0,110726
80.0,110727
79.0,110728
80.0,110729
80.0,110730
79.0,110731
80.0,110732
80.0,110733
79.0,110734
81.0,110735
82.0,110736
80.0,110737
81.0,110738
80.0,110739
78.0,110740
79.0,110741
80.0,110742
79.0,110743
81.0,110744
79.0,110745
80.0,110746
81.0,110747
81.0,110748
81.0,110749
81.0,110750
79.0,110751
80.0,110752
80.0,110753
80.0,110754
81.0,110755
80.0,110756
81.0,110757
79.0,110758
78.0,110759
81.0,110760
80.0,110761
79.0,110762
80.0,110763
78.0,110765
80.0,110766
79.0,110767
79.0,110768
80.0,110769
82.0,110770
80.0,110771
0,110772
80.0,110773
80.0,110774
79.0,110775
80.0,110776
80.0,110777
80.0,110778
81.0,110779
79.0,110780
80.0,110781
80.0,110782
80.0,110783
80.0,110784
80.0,110785
80.0,110786
80.0,110787
80.0,110788
81.0,110789
81.0,110790
81.0,110791
79.0,110792
0,110793
80.0,110794
78.0,110795
81.0,110796
81.0,110797
79.0,110798
79.0,110799
0,1108
80.0,110801
81.0,110802
0,110803
79.0,110804
79.0,110805
80.0,110806
79.0,110807
80.0,110808
79.0,110809
80.0,110810
81.0,110811
81.0,110812
79.0,110813
80.0,110814
79.0,110815
0,110816
80.0,110817
81.0,110818
81.0,110819
80.0,110820
80.0,110821
80.0,110822
81.0,110823
80.0,110824
65.0,110825
66.0,110826
64.0,110827
65.0,110828
66.0,110829
0,11083
65.0,110831
65.0,110832
65.0,110833
65.0,110834
65.0,110835
64.0,110836
66.0,110837
66.0,110838
64.0,110839
66.0,110840
64.0,110841
65.0,110842
63.0,110843
64.0,110844
64.0,110845
0,110846
66.0,110847
65.0,110848
64.0,110849
65.0,110850
64.0,110851
64.0,110852
65.0,110853
0,110854
66.0,110855
65.0,110856
65.0,110857
65.0,110858
65.0,110859
65.0,110860
63.0,110861
65.0,110862
66.0,110863
0,110864
65.0,110865
65.0,110866
64.0,110867
64.0,110868
65.0,110869
66.0,110870
66.0,110871
65.0,110872
65.0,110873
65.0,110874
302.0,113287
65.0,110875
65.0,110876
65.0,110877
64.0,110878
64.0,110879
65.0,110880
66.0,110881
0,110882
65.0,110883
64.0,110884
65.0,110885
66.0,110886
65.0,110887
66.0,110888
65.0,110889
66.0,110890
65.0,110891
66.0,110892
65.0,110893
65.0,110894
65.0,110895
65.0,110896
64.0,110897
0,110898
64.0,110899
65.0,110900
66.0,110901
65.0,110902
65.0,110903
65.0,110904
66.0,110905
65.0,110906
64.0,110907
65.0,110908
66.0,110909
65.0,110910
66.0,110911
0,110912
65.0,110913
64.0,110914
0,110915
64.0,110916
65.0,110917
65.0,110918
65.0,110919
65.0,110920
65.0,110921
64.0,110922
65.0,110923
65.0,110924
65.0,110925
66.0,110926
65.0,110927
66.0,110928
66.0,110929
66.0,110930
65.0,110931
65.0,110932
64.0,110933
65.0,110934
66.0,110935
65.0,110936
65.0,110937
65.0,110938
65.0,110940
66.0,110941
0,110942
65.0,110943
65.0,110944
65.0,110945
65.0,110946
65.0,110947
65.0,110948
66.0,110949
64.0,110950
65.0,110951
65.0,110952
64.0,110953
64.0,110954
65.0,110955
65.0,110956
64.0,110957
0,110958
64.0,110959
64.0,110960
65.0,110961
64.0,110962
66.0,110963
66.0,110964
65.0,110965
65.0,110966
65.0,110967
65.0,110968
64.0,110969
0,11097
65.0,110971
304.0,113288
64.0,110972
65.0,110973
64.0,110974
65.0,110975
66.0,110976
65.0,110977
66.0,110978
64.0,110979
0,11098
65.0,110981
64.0,110982
66.0,110983
66.0,110984
65.0,110985
66.0,110986
66.0,110987
65.0,110988
65.0,110989
65.0,110990
65.0,110991
65.0,110992
64.0,110993
64.0,110994
66.0,110995
66.0,110996
65.0,110997
65.0,110998
65.0,110999
66.0,111000
0,111001
65.0,111002
65.0,111003
65.0,111004
0,111005
65.0,111006
65.0,111007
65.0,111008
65.0,111009
65.0,111010
65.0,111011
65.0,111012
65.0,111013
65.0,111014
65.0,111015
65.0,111016
65.0,111017
64.0,111018
65.0,111019
66.0,111020
65.0,111021
64.0,111022
64.0,111023
65.0,111024
0,111025
64.0,111026
66.0,111027
65.0,111028
65.0,111029
64.0,111030
65.0,111031
65.0,111032
64.0,111033
0,111034
64.0,111035
304.0,113289
65.0,111036
66.0,111037
65.0,111038
65.0,111039
66.0,111040
64.0,111041
64.0,111042
65.0,111043
64.0,111044
66.0,111045
65.0,111046
65.0,111047
65.0,111048
0,111049
65.0,111050
65.0,111051
64.0,111052
65.0,111053
65.0,111054
65.0,111055
66.0,111056
66.0,111057
65.0,111058
65.0,111059
0,11106
66.0,111061
66.0,111062
65.0,111063
66.0,111064
66.0,111065
65.0,111066
65.0,111067
66.0,111068
65.0,111069
65.0,111070
65.0,111071
65.0,111072
65.0,111073
66.0,111074
65.0,111075
65.0,111076
65.0,111077
65.0,111078
64.0,111079
65.0,111080
64.0,111081
65.0,111082
65.0,111083
65.0,111084
66.0,111085
65.0,111086
64.0,111087
65.0,111088
64.0,111089
0,11109
65.0,111091
65.0,111092
66.0,111093
65.0,111094
0,111095
65.0,111096
65.0,111097
65.0,111098
66.0,111099
66.0,111100
67.0,111101
0,111102
0,111103
65.0,111104
65.0,111105
65.0,111106
64.0,111107
65.0,111108
65.0,111109
65.0,111110
66.0,111111
63.0,111112
65.0,111113
65.0,111114
65.0,111115
65.0,111116
65.0,111117
65.0,111118
64.0,111119
66.0,111120
64.0,111121
65.0,111122
0,111123
64.0,111124
64.0,111125
65.0,111126
64.0,111127
65.0,111128
65.0,111129
66.0,111130
65.0,111131
307.0,113290
65.0,111132
65.0,111133
64.0,111134
67.0,111135
65.0,111136
65.0,111137
0,111138
65.0,111139
66.0,111140
66.0,111141
64.0,111142
65.0,111143
65.0,111144
66.0,111145
65.0,111146
65.0,111147
66.0,111148
65.0,111149
65.0,111150
66.0,111151
65.0,111152
66.0,111153
66.0,111154
65.0,111155
64.0,111156
65.0,111157
0,111158
65.0,111159
65.0,111160
66.0,111161
65.0,111162
65.0,111163
64.0,111164
65.0,111165
65.0,111166
65.0,111167
66.0,111168
65.0,111169
65.0,111170
66.0,111171
65.0,111172
64.0,111173
65.0,111174
66.0,111175
65.0,111176
64.0,111177
66.0,111178
65.0,111179
65.0,111180
66.0,111181
64.0,111182
64.0,111183
65.0,111184
0,111185
0,111186
0,111187
65.0,111188
65.0,111189
65.0,111190
66.0,111191
65.0,111192
65.0,111193
64.0,111194
66.0,111195
304.0,113291
65.0,111196
65.0,111197
65.0,111198
65.0,111199
65.0,111200
65.0,111201
66.0,111202
65.0,111203
65.0,111204
67.0,111205
66.0,111206
64.0,111207
65.0,111208
65.0,111209
65.0,111210
64.0,111211
64.0,111212
65.0,111213
65.0,111214
64.0,111215
65.0,111216
65.0,111217
0,111218
66.0,111219
64.0,111220
141.0,111221
139.0,111222
141.0,111223
141.0,111224
0,111225
137.0,111226
139.0,111227
139.0,111228
140.0,111231
140.0,111232
138.0,111233
140.0,111234
140.0,111235
139.0,111236
139.0,111237
0,111238
139.0,111239
139.0,111240
139.0,111241
140.0,111242
139.0,111243
139.0,111244
141.0,111245
138.0,111246
140.0,111247
0,111248
142.0,111249
139.0,111250
141.0,111251
138.0,111252
141.0,111253
141.0,111254
142.0,111255
139.0,111256
141.0,111257
141.0,111258
138.0,111259
141.0,111260
141.0,111261
141.0,111262
139.0,111263
142.0,111264
141.0,111265
0,111266
0,111267
0,111268
140.0,111269
139.0,111270
0,111271
139.0,111272
140.0,111273
138.0,111274
140.0,111275
141.0,111276
141.0,111277
139.0,111278
141.0,111279
141.0,111280
140.0,111281
137.0,111282
141.0,111283
140.0,111284
136.0,111285
138.0,111286
140.0,111287
140.0,111288
142.0,111289
139.0,111290
143.0,111291
140.0,111292
139.0,111293
142.0,111294
139.0,111295
137.0,111296
137.0,111297
139.0,111298
139.0,111299
140.0,111300
0,111301
0,111302
141.0,111303
140.0,111304
143.0,111305
0,111306
142.0,111307
139.0,111308
141.0,111309
139.0,111310
140.0,111311
140.0,111312
140.0,111313
141.0,111314
139.0,111315
139.0,111316
143.0,111317
139.0,111318
140.0,111319
141.0,111320
142.0,111321
138.0,111322
0,111323
139.0,111324
138.0,111325
138.0,111326
141.0,111327
0,111328
140.0,111329
0,11133
141.0,111331
141.0,111332
140.0,111333
142.0,111334
142.0,111335
141.0,111336
141.0,111337
141.0,111338
142.0,111339
138.0,111340
139.0,111341
141.0,111342
140.0,111343
0,111344
140.0,111345
141.0,111346
141.0,111347
138.0,111348
137.0,111349
0,11135
0,111351
138.0,111352
140.0,111353
140.0,111354
138.0,111355
140.0,111356
139.0,111357
139.0,111358
141.0,111359
143.0,111360
141.0,111361
140.0,111362
0,111363
0,111364
139.0,111365
139.0,111366
138.0,111367
140.0,111368
140.0,111369
141.0,111370
138.0,111371
140.0,111372
140.0,111373
141.0,111374
137.0,111375
0,111376
0,111377
141.0,111378
142.0,111379
143.0,111380
141.0,111381
141.0,111382
142.0,111383
142.0,111384
139.0,111385
142.0,111386
136.0,111387
142.0,111388
142.0,111389
138.0,111390
141.0,111391
139.0,111392
140.0,111393
141.0,111394
140.0,111395
138.0,111396
140.0,111397
142.0,111398
141.0,111399
139.0,111400
141.0,111401
139.0,111402
140.0,111403
142.0,111404
0,111405
140.0,111406
139.0,111407
141.0,111408
138.0,111409
142.0,111410
139.0,111411
142.0,111412
140.0,111413
140.0,111414
138.0,111415
139.0,111416
141.0,111417
139.0,111418
137.0,111419
141.0,111420
141.0,111421
141.0,111422
141.0,111423
139.0,111424
138.0,111425
137.0,111426
141.0,111427
140.0,111428
139.0,111429
139.0,111430
140.0,111431
141.0,111432
139.0,111433
142.0,111434
139.0,111435
141.0,111436
0,111437
0,111438
0,111439
138.0,111440
141.0,111441
139.0,111442
141.0,111443
139.0,111444
140.0,111445
141.0,111446
140.0,111447
0,111448
140.0,111449
139.0,111450
139.0,111451
141.0,111452
138.0,111453
140.0,111454
139.0,111455
143.0,111456
139.0,111457
139.0,111458
141.0,111459
141.0,111460
140.0,111461
138.0,111462
139.0,111463
139.0,111464
140.0,111465
143.0,111466
139.0,111467
139.0,111468
137.0,111469
141.0,111470
138.0,111471
138.0,111472
139.0,111473
140.0,111474
140.0,111475
138.0,111476
0,111477
0,111478
142.0,111479
139.0,111480
141.0,111481
0,111482
140.0,111483
141.0,111484
141.0,111485
144.0,111486
142.0,111487
140.0,111488
140.0,111489
142.0,111490
141.0,111491
139.0,111492
140.0,111493
140.0,111494
140.0,111495
141.0,111496
0,111497
139.0,111498
140.0,111499
138.0,111500
138.0,111501
142.0,111502
141.0,111503
0,111504
142.0,111505
140.0,111506
140.0,111507
139.0,111508
139.0,111509
142.0,111510
140.0,111511
139.0,111512
141.0,111513
141.0,111514
138.0,111515
139.0,111516
143.0,111517
139.0,111518
140.0,111519
139.0,111520
141.0,111521
142.0,111522
138.0,111523
142.0,111524
141.0,111525
138.0,111526
138.0,111527
141.0,111528
141.0,111529
141.0,111530
139.0,111531
140.0,111532
139.0,111533
142.0,111534
138.0,111535
139.0,111536
140.0,111537
141.0,111538
140.0,111539
142.0,111540
140.0,111541
139.0,111542
138.0,111543
140.0,111544
139.0,111545
141.0,111546
142.0,111547
139.0,111548
144.0,111549
141.0,111550
143.0,111551
139.0,111552
142.0,111553
0,111554
0,111555
142.0,111556
140.0,111557
143.0,111558
140.0,111559
139.0,111560
142.0,111561
138.0,111562
140.0,111563
142.0,111564
140.0,111565
139.0,111566
143.0,111567
138.0,111568
143.0,111569
141.0,111570
140.0,111571
138.0,111572
139.0,111573
140.0,111574
141.0,111575
141.0,111576
139.0,111577
139.0,111578
140.0,111579
